version,run,generation,value
mutation_tournament_selection,1,82,83331
mutation_tournament_selection,1,83,82422
mutation_tournament_selection,1,84,81977
mutation_tournament_selection,1,85,81977
mutation_tournament_selection,1,86,81760
mutation_tournament_selection,1,87,81623
mutation_tournament_selection,1,88,81293
mutation_tournament_selection,1,89,80808
mutation_tournament_selection,1,90,80572
mutation_tournament_selection,1,91,80088
mutation_tournament_selection,1,92,80088
mutation_tournament_selection,1,93,79796
mutation_tournament_selection,1,94,79796
mutation_tournament_selection,1,95,79796
mutation_tournament_selection,1,96,79796
mutation_tournament_selection,1,97,79796
mutation_tournament_selection,1,98,79745
mutation_tournament_selection,1,99,79501
mutation_tournament_selection,1,100,79501
mutation_tournament_selection,2,1,117542
mutation_tournament_selection,2,2,117285
mutation_tournament_selection,2,3,116704
mutation_tournament_selection,2,4,113526
mutation_tournament_selection,2,5,112374
mutation_tournament_selection,2,6,111391
mutation_tournament_selection,2,7,110926
mutation_tournament_selection,2,8,109081
mutation_tournament_selection,2,9,108659
mutation_tournament_selection,2,10,108659
mutation_tournament_selection,2,11,108555
mutation_tournament_selection,2,12,107247
mutation_tournament_selection,2,13,107102
mutation_tournament_selection,2,14,106151
mutation_tournament_selection,2,15,105040
mutation_tournament_selection,2,16,105040
mutation_tournament_selection,2,17,104138
mutation_tournament_selection,2,18,102980
mutation_tournament_selection,2,19,101715
mutation_tournament_selection,2,20,101715
mutation_tournament_selection,2,21,101715
mutation_tournament_selection,2,22,100599
mutation_tournament_selection,2,23,100599
mutation_tournament_selection,2,24,100028
mutation_tournament_selection,2,25,99944
mutation_tournament_selection,2,26,99108
mutation_tournament_selection,2,27,98546
mutation_tournament_selection,2,28,97952
mutation_tournament_selection,2,29,97855
mutation_tournament_selection,2,30,97172
mutation_tournament_selection,2,31,96981
mutation_tournament_selection,2,32,96311
mutation_tournament_selection,2,33,95960
mutation_tournament_selection,2,34,95766
mutation_tournament_selection,2,35,94987
mutation_tournament_selection,2,36,94393
mutation_tournament_selection,2,37,94230
mutation_tournament_selection,2,38,94163
mutation_tournament_selection,2,39,93915
mutation_tournament_selection,2,40,93450
mutation_tournament_selection,2,41,92961
mutation_tournament_selection,2,42,92618
mutation_tournament_selection,2,43,92276
mutation_tournament_selection,2,44,91557
mutation_tournament_selection,2,45,91557
mutation_tournament_selection,2,46,91557
mutation_tournament_selection,2,47,91289
mutation_tournament_selection,2,48,90817
mutation_tournament_selection,2,49,90026
mutation_tournament_selection,2,50,90026
mutation_tournament_selection,2,51,89646
mutation_tournament_selection,2,52,89646
mutation_tournament_selection,2,53,88892
mutation_tournament_selection,2,54,88892
mutation_tournament_selection,2,55,88892
mutation_tournament_selection,2,56,88203
mutation_tournament_selection,2,57,88113
mutation_tournament_selection,2,58,87807
mutation_tournament_selection,2,59,87673
mutation_tournament_selection,2,60,87113
mutation_tournament_selection,2,61,87071
mutation_tournament_selection,2,62,86858
mutation_tournament_selection,2,63,86858
mutation_tournament_selection,2,64,86608
mutation_tournament_selection,2,65,86428
mutation_tournament_selection,2,66,86395
mutation_tournament_selection,2,67,86215
mutation_tournament_selection,2,68,86012
mutation_tournament_selection,2,69,85629
mutation_tournament_selection,2,70,84786
mutation_tournament_selection,2,71,84786
mutation_tournament_selection,2,72,84770
mutation_tournament_selection,2,73,84346
mutation_tournament_selection,2,74,84346
mutation_tournament_selection,2,75,83680
mutation_tournament_selection,2,76,83680
mutation_tournament_selection,2,77,83481
mutation_tournament_selection,2,78,83340
mutation_tournament_selection,2,79,83340
mutation_tournament_selection,2,80,83262
mutation_tournament_selection,2,81,83043
mutation_tournament_selection,2,82,82902
