version,run,generation,value
crossover_prob__0_95,2,56,96725
crossover_prob__0_95,2,57,96725
crossover_prob__0_95,2,58,96666
crossover_prob__0_95,2,59,96311
crossover_prob__0_95,2,60,96311
crossover_prob__0_95,2,61,96056
crossover_prob__0_95,2,62,95993
crossover_prob__0_95,2,63,95852
crossover_prob__0_95,2,64,95762
crossover_prob__0_95,2,65,95558
crossover_prob__0_95,2,66,95558
crossover_prob__0_95,2,67,95477
crossover_prob__0_95,2,68,95290
crossover_prob__0_95,2,69,95290
crossover_prob__0_95,2,70,95069
crossover_prob__0_95,2,71,95069
crossover_prob__0_95,2,72,95069
crossover_prob__0_95,2,73,94766
crossover_prob__0_95,2,74,94766
crossover_prob__0_95,2,75,94766
crossover_prob__0_95,2,76,94766
crossover_prob__0_95,2,77,94766
crossover_prob__0_95,2,78,94766
crossover_prob__0_95,2,79,94766
crossover_prob__0_95,2,80,94766
crossover_prob__0_95,2,81,94566
crossover_prob__0_95,2,82,94566
crossover_prob__0_95,2,83,94222
crossover_prob__0_95,2,84,94222
crossover_prob__0_95,2,85,94222
crossover_prob__0_95,2,86,94165
crossover_prob__0_95,2,87,94112
crossover_prob__0_95,2,88,94055
crossover_prob__0_95,2,89,93864
crossover_prob__0_95,2,90,93743
crossover_prob__0_95,2,91,93686
crossover_prob__0_95,2,92,93686
crossover_prob__0_95,2,93,93611
crossover_prob__0_95,2,94,93473
crossover_prob__0_95,2,95,93473
crossover_prob__0_95,2,96,93473
crossover_prob__0_95,2,97,93398
crossover_prob__0_95,2,98,93398
crossover_prob__0_95,2,99,93328
crossover_prob__0_95,2,100,93277
crossover_prob__0_95,3,1,119465
crossover_prob__0_95,3,2,115484
crossover_prob__0_95,3,3,115484
crossover_prob__0_95,3,4,115484
crossover_prob__0_95,3,5,115484
crossover_prob__0_95,3,6,115484
crossover_prob__0_95,3,7,114897
crossover_prob__0_95,3,8,114306
crossover_prob__0_95,3,9,112928
crossover_prob__0_95,3,10,112928
crossover_prob__0_95,3,11,112833
crossover_prob__0_95,3,12,112248
crossover_prob__0_95,3,13,111653
crossover_prob__0_95,3,14,111202
crossover_prob__0_95,3,15,109980
crossover_prob__0_95,3,16,109375
crossover_prob__0_95,3,17,107945
crossover_prob__0_95,3,18,107945
crossover_prob__0_95,3,19,106542
crossover_prob__0_95,3,20,106501
crossover_prob__0_95,3,21,105854
crossover_prob__0_95,3,22,105854
crossover_prob__0_95,3,23,105155
crossover_prob__0_95,3,24,104351
crossover_prob__0_95,3,25,103660
crossover_prob__0_95,3,26,103075
crossover_prob__0_95,3,27,102871
crossover_prob__0_95,3,28,102276
crossover_prob__0_95,3,29,101297
crossover_prob__0_95,3,30,101158
crossover_prob__0_95,3,31,100921
crossover_prob__0_95,3,32,100365
crossover_prob__0_95,3,33,100357
crossover_prob__0_95,3,34,100167
crossover_prob__0_95,3,35,99676
crossover_prob__0_95,3,36,99404
crossover_prob__0_95,3,37,99338
crossover_prob__0_95,3,38,99338
crossover_prob__0_95,3,39,98695
crossover_prob__0_95,3,40,98695
crossover_prob__0_95,3,41,98695
crossover_prob__0_95,3,42,98357
crossover_prob__0_95,3,43,98357
crossover_prob__0_95,3,44,98357
crossover_prob__0_95,3,45,98274
crossover_prob__0_95,3,46,98007
crossover_prob__0_95,3,47,98007
crossover_prob__0_95,3,48,98007
crossover_prob__0_95,3,49,98007
crossover_prob__0_95,3,50,98007
crossover_prob__0_95,3,51,98007
crossover_prob__0_95,3,52,98007
crossover_prob__0_95,3,53,97543
crossover_prob__0_95,3,54,97011
crossover_prob__0_95,3,55,97011
crossover_prob__0_95,3,56,97011
crossover_prob__0_95,3,57,97011
crossover_prob__0_95,3,58,97011
crossover_prob__0_95,3,59,97011
crossover_prob__0_95,3,60,97011
crossover_prob__0_95,3,61,97011
crossover_prob__0_95,3,62,97011
crossover_prob__0_95,3,63,97011
crossover_prob__0_95,3,64,97011
crossover_prob__0_95,3,65,97011
crossover_prob__0_95,3,66,97011
crossover_prob__0_95,3,67,97011
