version,run,generation,value
mutation_tournament_selection,1,1,119992
mutation_tournament_selection,1,2,119992
mutation_tournament_selection,1,3,119992
mutation_tournament_selection,1,4,119992
mutation_tournament_selection,1,5,119992
mutation_tournament_selection,1,6,119992
mutation_tournament_selection,1,7,119992
mutation_tournament_selection,1,8,119992
mutation_tournament_selection,1,9,119992
mutation_tournament_selection,1,10,119973
mutation_tournament_selection,1,11,119582
mutation_tournament_selection,1,12,119384
mutation_tournament_selection,1,13,117899
mutation_tournament_selection,1,14,117589
mutation_tournament_selection,1,15,117589
mutation_tournament_selection,1,16,116496
mutation_tournament_selection,1,17,115905
mutation_tournament_selection,1,18,113952
mutation_tournament_selection,1,19,113952
mutation_tournament_selection,1,20,112226
mutation_tournament_selection,1,21,112226
mutation_tournament_selection,1,22,111198
mutation_tournament_selection,1,23,109441
mutation_tournament_selection,1,24,109078
mutation_tournament_selection,1,25,107266
mutation_tournament_selection,1,26,107266
mutation_tournament_selection,1,27,106715
mutation_tournament_selection,1,28,105720
mutation_tournament_selection,1,29,105154
mutation_tournament_selection,1,30,103320
mutation_tournament_selection,1,31,102999
mutation_tournament_selection,1,32,102999
mutation_tournament_selection,1,33,102228
mutation_tournament_selection,1,34,102228
mutation_tournament_selection,1,35,100401
mutation_tournament_selection,1,36,100401
mutation_tournament_selection,1,37,99824
mutation_tournament_selection,1,38,99824
mutation_tournament_selection,1,39,99713
mutation_tournament_selection,1,40,99343
mutation_tournament_selection,1,41,99343
mutation_tournament_selection,1,42,99232
mutation_tournament_selection,1,43,98775
mutation_tournament_selection,1,44,98775
mutation_tournament_selection,1,45,98686
mutation_tournament_selection,1,46,98686
mutation_tournament_selection,1,47,98686
mutation_tournament_selection,1,48,97626
mutation_tournament_selection,1,49,97626
mutation_tournament_selection,1,50,97626
mutation_tournament_selection,1,51,97626
mutation_tournament_selection,1,52,97422
mutation_tournament_selection,1,53,97422
mutation_tournament_selection,1,54,97422
mutation_tournament_selection,1,55,97422
mutation_tournament_selection,1,56,97422
mutation_tournament_selection,1,57,97422
mutation_tournament_selection,1,58,97422
mutation_tournament_selection,1,59,97422
mutation_tournament_selection,1,60,97422
mutation_tournament_selection,1,61,97422
mutation_tournament_selection,1,62,97065
mutation_tournament_selection,1,63,97065
mutation_tournament_selection,1,64,97065
mutation_tournament_selection,1,65,96549
mutation_tournament_selection,1,66,96131
mutation_tournament_selection,1,67,95246
mutation_tournament_selection,1,68,95246
mutation_tournament_selection,1,69,95194
mutation_tournament_selection,1,70,95085
mutation_tournament_selection,1,71,94707
mutation_tournament_selection,1,72,94707
mutation_tournament_selection,1,73,94552
mutation_tournament_selection,1,74,94227
mutation_tournament_selection,1,75,93910
mutation_tournament_selection,1,76,93910
mutation_tournament_selection,1,77,93910
mutation_tournament_selection,1,78,93734
mutation_tournament_selection,1,79,93700
mutation_tournament_selection,1,80,93700
mutation_tournament_selection,1,81,93445
mutation_tournament_selection,1,82,93445
mutation_tournament_selection,1,83,93411
mutation_tournament_selection,1,84,93263
mutation_tournament_selection,1,85,93263
mutation_tournament_selection,1,86,93263
mutation_tournament_selection,1,87,93263
mutation_tournament_selection,1,88,93263
mutation_tournament_selection,1,89,92496
mutation_tournament_selection,1,90,92496
mutation_tournament_selection,1,91,92496
