version,run,generation,value
crossover_cycle_xo,1,1,119395
crossover_cycle_xo,1,2,119395
crossover_cycle_xo,1,3,119395
crossover_cycle_xo,1,4,119395
crossover_cycle_xo,1,5,119395
crossover_cycle_xo,1,6,119395
crossover_cycle_xo,1,7,119395
crossover_cycle_xo,1,8,119395
crossover_cycle_xo,1,9,119395
crossover_cycle_xo,1,10,119395
crossover_cycle_xo,1,11,119395
crossover_cycle_xo,1,12,119395
crossover_cycle_xo,1,13,119395
crossover_cycle_xo,1,14,117580
crossover_cycle_xo,1,15,115316
crossover_cycle_xo,1,16,115316
crossover_cycle_xo,1,17,114379
crossover_cycle_xo,1,18,110577
crossover_cycle_xo,1,19,110577
crossover_cycle_xo,1,20,110577
crossover_cycle_xo,1,21,110513
crossover_cycle_xo,1,22,110127
crossover_cycle_xo,1,23,110127
crossover_cycle_xo,1,24,110127
crossover_cycle_xo,1,25,109935
crossover_cycle_xo,1,26,109533
crossover_cycle_xo,1,27,109533
crossover_cycle_xo,1,28,109242
crossover_cycle_xo,1,29,108809
crossover_cycle_xo,1,30,108453
crossover_cycle_xo,1,31,108284
crossover_cycle_xo,1,32,107861
crossover_cycle_xo,1,33,107556
crossover_cycle_xo,1,34,107150
crossover_cycle_xo,1,35,107147
crossover_cycle_xo,1,36,106608
crossover_cycle_xo,1,37,106077
crossover_cycle_xo,1,38,105757
crossover_cycle_xo,1,39,105150
crossover_cycle_xo,1,40,104929
crossover_cycle_xo,1,41,104929
crossover_cycle_xo,1,42,104183
crossover_cycle_xo,1,43,104183
crossover_cycle_xo,1,44,103962
crossover_cycle_xo,1,45,102870
crossover_cycle_xo,1,46,102824
crossover_cycle_xo,1,47,102292
crossover_cycle_xo,1,48,102202
crossover_cycle_xo,1,49,101832
crossover_cycle_xo,1,50,101832
crossover_cycle_xo,1,51,101815
crossover_cycle_xo,1,52,101815
crossover_cycle_xo,1,53,101815
crossover_cycle_xo,1,54,101326
crossover_cycle_xo,1,55,101128
crossover_cycle_xo,1,56,101128
crossover_cycle_xo,1,57,101128
crossover_cycle_xo,1,58,101128
crossover_cycle_xo,1,59,101128
crossover_cycle_xo,1,60,101128
crossover_cycle_xo,1,61,101128
crossover_cycle_xo,1,62,101128
crossover_cycle_xo,1,63,101128
crossover_cycle_xo,1,64,101128
crossover_cycle_xo,1,65,101128
crossover_cycle_xo,1,66,100868
crossover_cycle_xo,1,67,100868
crossover_cycle_xo,1,68,100868
crossover_cycle_xo,1,69,100868
crossover_cycle_xo,1,70,100753
crossover_cycle_xo,1,71,100753
crossover_cycle_xo,1,72,100753
crossover_cycle_xo,1,73,100645
crossover_cycle_xo,1,74,100645
crossover_cycle_xo,1,75,100645
crossover_cycle_xo,1,76,100022
crossover_cycle_xo,1,77,100022
crossover_cycle_xo,1,78,100022
crossover_cycle_xo,1,79,100022
crossover_cycle_xo,1,80,99892
crossover_cycle_xo,1,81,99892
crossover_cycle_xo,1,82,99495
crossover_cycle_xo,1,83,99495
crossover_cycle_xo,1,84,99137
crossover_cycle_xo,1,85,99137
crossover_cycle_xo,1,86,99137
crossover_cycle_xo,1,87,99137
crossover_cycle_xo,1,88,99137
crossover_cycle_xo,1,89,99137
crossover_cycle_xo,1,90,99137
crossover_cycle_xo,1,91,99137
crossover_cycle_xo,1,92,99137
crossover_cycle_xo,1,93,99137
crossover_cycle_xo,1,94,98771
crossover_cycle_xo,1,95,98771
crossover_cycle_xo,1,96,98771
crossover_cycle_xo,1,97,98771
crossover_cycle_xo,1,98,98170
crossover_cycle_xo,1,99,98170
crossover_cycle_xo,1,100,97749
crossover_cycle_xo,2,1,120720
crossover_cycle_xo,2,2,120720
crossover_cycle_xo,2,3,120720
crossover_cycle_xo,2,4,120720
crossover_cycle_xo,2,5,120720
crossover_cycle_xo,2,6,120720
crossover_cycle_xo,2,7,120414
crossover_cycle_xo,2,8,119521
crossover_cycle_xo,2,9,119521
crossover_cycle_xo,2,10,119329
crossover_cycle_xo,2,11,119273
crossover_cycle_xo,2,12,119273
